CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO; PUNTOS;DENUNCIANTE;HECHO-BOL;COORDENADA-X;COORDENADA-Y 
GRAVE     ;121 CRA. CARABANCHEL ARAVACA -          ;5;2021;12.09; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  434397.30; 4472312.57
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;12.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;12.33; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;121 CRA. CARABANCHEL ARAVACA -          ;5;2021;14.06; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  434397.30; 4472312.57
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;14.13; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;14.15; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;100 FRANCISCO SILVELA 62                ;5;2021;14.56; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442840.13; 4476506.58
GRAVE     ;059 PO CASTELLANA 167                   ;5;2021;14.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441560.69; 4479431.48
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;14.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;14.59; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;15.03; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;100 FRANCISCO SILVELA 62                ;5;2021;15.07; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442840.13; 4476506.58
GRAVE     ;112 ASCAO - EMILIO FERRARI              ;5;2021;15.09; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  445783.54; 4475923.73
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;15.09; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;089 AV LOGROÑO ESQ JOAQUIN IBA          ;5;2021;15.09; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  449801.53; 4479233.06
GRAVE     ;105 FTE CARRANTONA ESQ HAC.PAV          ;5;2021;15.11; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  446113.77; 4472632.74
GRAVE     ;118 MONFORTE DE LEMOS - FINIST          ;5;2021;15.11; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440583.84; 4481460.37
GRAVE     ;091 AV ANDALUCIA METRO S.CRIST          ;5;2021;15.12; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441264.06; 4466098.35
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;15.14; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;15.14; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;15.18; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;15.19; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;15.22; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;097 ODONNELL CON DOCTOR ESQUER          ;5;2021;15.27; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443397.89; 4474921.69
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;15.30; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;15.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;091 AV ANDALUCIA METRO S.CRIST          ;5;2021;15.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441264.06; 4466098.35
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;15.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;15.33; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;090 AV ILUSTRACION ESQ BETANZO          ;5;2021;15.41; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439719.40; 4481540.00
GRAVE     ;100 FRANCISCO SILVELA 62                ;5;2021;15.42; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442840.13; 4476506.58
GRAVE     ;097 ODONNELL CON DOCTOR ESQUER          ;5;2021;15.51; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443397.89; 4474921.69
GRAVE     ;118 MONFORTE DE LEMOS - FINIST          ;5;2021;15.52; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440583.84; 4481460.37
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;15.53; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;15.56; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;122 AV. PESETA - CTRA BARRIO F          ;5;2021;15.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  435089.95; 4469256.88
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;15.59; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;097 ODONNELL CON DOCTOR ESQUER          ;5;2021;15.59; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443397.89; 4474921.69
GRAVE     ;112 ASCAO - EMILIO FERRARI              ;5;2021;15.59; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  445783.54; 4475923.73
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;16.10; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;120 CMNO BARRIAL - FDO LAZARO           ;5;2021;16.11; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  432850.36; 4479575.82
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;16.12; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;16.12; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;16.13; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;16.16; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;119 AV. AMERICA - CARTAGENA             ;5;2021;16.17; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443037.87; 4476937.06
GRAVE     ;120 CMNO BARRIAL - FDO LAZARO           ;5;2021;16.21; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  432850.36; 4479575.82
GRAVE     ;100 FRANCISCO SILVELA 62                ;5;2021;16.24; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442840.13; 4476506.58
GRAVE     ;085 AV POBLADOS-EST. ALUCHE F           ;5;2021;16.27; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  435542.26; 4470953.31
GRAVE     ;090 AV ILUSTRACION ESQ BETANZO          ;5;2021;16.27; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439719.40; 4481540.00
GRAVE     ;093 CAMINO DE LOS VINATEROS 47          ;5;2021;16.30; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444524.76; 4473763.40
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;16.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;16.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;101 SINESIO DELGADO GTA P. CEB          ;5;2021;16.34; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439798.51; 4480503.35
GRAVE     ;100 FRANCISCO SILVELA 62                ;5;2021;16.34; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442840.13; 4476506.58
GRAVE     ;085 AV POBLADOS-EST. ALUCHE F           ;5;2021;16.35; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  435542.26; 4470953.31
